Semester Admitted,Department,Major,id,Taken,Class,Type,Taken_Semester,Taken_Year,Admitted_Semester,Admitted_Year,Taken_Num,Admitted_Num
Fall 2020,Electrical Engineering,Electrical Engineering,891,Spring 2022,CSCI101,Pass,Spring,2022,Fall,2020,8088,8083
Fall 2020,Electrical Engineering,Electrical Engineering,892,Spring 2022,CSCI101,Pass,Spring,2022,Fall,2020,8088,8083
Fall 2020,Mechanical Engineering,Mechanical Engineering,893,Fall 2021,CSCI101,Pass,Fall,2021,Fall,2020,8087,8083
Fall 2020,Electrical Engineering,Electrical Engineering,894,Fall 2021,CSCI101,Pass,Fall,2021,Fall,2020,8087,8083
Fall 2020,Computer Science,CS-Computer Eng Spclty,895,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,896,Fall 2021,CSCI101,Pass,Fall,2021,Fall,2020,8087,8083
Fall 2020,Mechanical Engineering,Mechanical Engineering,898,Spring 2022,CSCI101,Pass,Spring,2022,Fall,2020,8088,8083
Fall 2020,Electrical Engineering,Electrical Engineering,899,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Electrical Engineering,Electrical Engineering,901,Spring 2022,CSCI101,Pass,Spring,2022,Fall,2020,8088,8083
Fall 2020,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,905,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,906,Spring 2023,CSCI101,Pass,Spring,2023,Fall,2020,8092,8083
Fall 2020,Electrical Engineering,Electrical Engineering,911,Fall 2021,CSCI101,Pass,Fall,2021,Fall,2020,8087,8083
Fall 2020,Applied Math & Statistics,Statistics,912,Fall 2021,CSCI101,Pass,Fall,2021,Fall,2020,8087,8083
Fall 2020,Applied Math & Statistics,Statistics,913,Fall 2021,CSCI101,Pass,Fall,2021,Fall,2020,8087,8083
Fall 2020,Electrical Engineering,EE-Info Sys & Science Spclty,914,Fall 2021,CSCI101,Pass,Fall,2021,Fall,2020,8087,8083
Fall 2020,Applied Math & Statistics,Computational & Applied Math,915,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Computer Science,Computer Science,918,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Computer Science,CS-Robotics Intel Sys Spclty,921,Fall 2022,CSCI101,Pass,Fall,2022,Fall,2020,8091,8083
Fall 2020,Computer Science,Computer Science,925,Fall 2021,CSCI101,Pass,Fall,2021,Fall,2020,8087,8083
Fall 2020,Computer Science,Computer Science,929,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Computer Science,CS-Business Spclty,932,Fall 2021,CSCI101,Pass,Fall,2021,Fall,2020,8087,8083
Fall 2020,Computer Science,CS-Data Science Spclty,938,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Computer Science,CS-Robotics Intel Sys Spclty,943,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Computer Science,Computer Science,950,Fall 2021,CSCI101,Pass,Fall,2021,Fall,2020,8087,8083
Fall 2020,Computer Science,Computer Science,955,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Computer Science,CS-Computer Eng Spclty,959,Spring 2022,CSCI101,Pass,Spring,2022,Fall,2020,8088,8083
Fall 2020,Computer Science,CS-Robotics Intel Sys Spclty,960,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Computer Science,CS-Data Science Spclty,961,Fall 2022,CSCI101,Pass,Fall,2022,Fall,2020,8091,8083
Fall 2020,Computer Science,CS-Robotics Intel Sys Spclty,967,Fall 2021,CSCI101,Pass,Fall,2021,Fall,2020,8087,8083
Fall 2020,Computer Science,Computer Science,968,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Computer Science,Computer Science,974,Spring 2022,CSCI101,Pass,Spring,2022,Fall,2020,8088,8083
Fall 2020,Computer Science,CS-Computer Eng Spclty,976,Spring 2022,CSCI101,Pass,Spring,2022,Fall,2020,8088,8083
Spring 2020,Mechanical Engineering,Mechanical Engineering,1002,Spring 2020,CSCI101,Pass,Spring,2020,Spring,2020,8080,8080
Spring 2020,Computer Science,Computer Science,1003,Spring 2020,CSCI101,Pass,Spring,2020,Spring,2020,8080,8080
Summer 2019,Electrical Engineering,Electrical Engineering,1033,Fall 2019,CSCI101,Pass,Fall,2019,Summer,2019,8079,8077
Fall 2018,Mechanical Engineering,Mechanical Engineering,1046,Spring 2019,CSCI101,Pass,Spring,2019,Fall,2018,8076,8075
Fall 2018,Physics,Engineering Physics,1048,Spring 2019,CSCI101,Pass,Spring,2019,Fall,2018,8076,8075
Fall 2018,Applied Math & Statistics,Computational & Applied Math,1049,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2018,8084,8075
Fall 2019,Mechanical Engineering,Mechanical Engineering,1056,Spring 2020,CSCI101,Pass,Spring,2020,Fall,2019,8080,8079
Fall 2019,Mechanical Engineering,Mechanical Engineering,1057,Spring 2020,CSCI101,Pass,Spring,2020,Fall,2019,8080,8079
Fall 2019,Physics,Engineering Physics,1059,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2019,8083,8079
Fall 2019,Mechanical Engineering,Mechanical Engineering,1060,Spring 2020,CSCI101,Pass,Spring,2020,Fall,2019,8080,8079
Fall 2019,Applied Math & Statistics,Computational & Applied Math,1061,Spring 2020,CSCI101,Pass,Spring,2020,Fall,2019,8080,8079
Fall 2019,Mechanical Engineering,Mechanical Engineering,1062,Fall 2019,CSCI101,Pass,Fall,2019,Fall,2019,8079,8079
Fall 2019,Mechanical Engineering,Mechanical Engineering,1064,Fall 2019,CSCI101,Pass,Fall,2019,Fall,2019,8079,8079
Fall 2020,Applied Math & Statistics,Computational & Applied Math,1067,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Mechanical Engineering,Mechanical Engineering,1068,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2020,8083,8083
Fall 2020,Mechanical Engineering,Mechanical Engineering,1069,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Electrical Engineering,Electrical Engineering,1070,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2020,8083,8083
Fall 2020,Electrical Engineering,Electrical Engineering,1071,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Electrical Engineering,Electrical Engineering,1072,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Electrical Engineering,Electrical Engineering,1073,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2020,8083,8083
Fall 2020,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,1074,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Electrical Engineering,EE-Info Sys & Science Spclty,1075,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Electrical Engineering,Electrical Engineering,1077,Spring 2022,CSCI101,Pass,Spring,2022,Fall,2020,8088,8083
Fall 2020,Civil & Environmental Enginrng,Environmental Engineering,1078,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Mechanical Engineering,Mechanical Eng - Aerospace,1079,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Mechanical Engineering,Mechanical Engineering,1080,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Computer Science,Computer Science,1081,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2020,8083,8083
Fall 2020,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,1082,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Physics,Engineering Physics,1083,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2020,8083,8083
Fall 2020,Mechanical Engineering,Mechanical Engineering,1084,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Economics and Business,Business Eng & Mngmt Sci,1085,Fall 2021,CSCI101,Pass,Fall,2021,Fall,2020,8087,8083
Fall 2020,Mechanical Engineering,Mechanical Engineering,1086,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2020,8083,8083
Fall 2020,Electrical Engineering,Electrical Engineering,1087,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Electrical Engineering,Electrical Engineering,1088,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2020,8083,8083
Fall 2020,Mechanical Engineering,Mechanical Engineering,1089,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Mechanical Engineering,Mechanical Eng - Aerospace,1091,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2020,8083,8083
Fall 2020,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,1092,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2020,8083,8083
Fall 2020,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,1093,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Interdisciplinary Program,Data Science,1094,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2020,8083,8083
Fall 2020,Electrical Engineering,Electrical Engineering,1095,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Mechanical Engineering,Mechanical Engineering,1098,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,1099,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2020,8083,8083
Fall 2020,Computer Science,Computer Science,1100,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2020,8083,8083
Fall 2020,Applied Math & Statistics,Statistics,1101,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2020,8083,8083
Fall 2020,Mechanical Engineering,Mechanical Engineering,1103,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2020,8083,8083
Fall 2020,Mechanical Engineering,Mechanical Engineering,1104,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Computer Science,CS-Robotics Intel Sys Spclty,1105,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Computer Science,Computer Science,1107,Fall 2021,CSCI101,Pass,Fall,2021,Fall,2020,8087,8083
Fall 2020,Computer Science,CS-Robotics Intel Sys Spclty,1108,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Computer Science,CS-Robotics Intel Sys Spclty,1109,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Computer Science,CS-Robotics Intel Sys Spclty,1110,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2020,Computer Science,CS-Business Spclty,1111,Fall 2020,CSCI101,Pass,Fall,2020,Fall,2020,8083,8083
Fall 2021,Electrical Engineering,Electrical Engineering,1117,Spring 2022,CSCI101,Pass,Spring,2022,Fall,2021,8088,8087
Fall 2021,Computer Science,Computer Science,1137,Spring 2022,CSCI101,Pass,Spring,2022,Fall,2021,8088,8087
Fall 2021,Computer Science,CS-Computer Eng Spclty,1171,Fall 2021,CSCI101,Pass,Fall,2021,Fall,2021,8087,8087
Spring 2020,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,1186,Fall 2020,CSCI101,Pass,Fall,2020,Spring,2020,8083,8080
Spring 2020,Mechanical Engineering,Mechanical Engineering,1187,Fall 2020,CSCI101,Pass,Fall,2020,Spring,2020,8083,8080
Spring 2021,Applied Math & Statistics,Computational & Applied Math,1189,Spring 2021,CSCI101,Pass,Spring,2021,Spring,2021,8084,8084
Spring 2021,Mechanical Engineering,Mechanical Engineering,1190,Spring 2021,CSCI101,Pass,Spring,2021,Spring,2021,8084,8084
Spring 2021,Computer Science,Computer Science,1192,Spring 2021,CSCI101,Pass,Spring,2021,Spring,2021,8084,8084
Spring 2021,Computer Science,Computer Science,1193,Spring 2021,CSCI101,Pass,Spring,2021,Spring,2021,8084,8084
Summer 2019,Mechanical Engineering,Mechanical Engineering,1208,Spring 2020,CSCI101,Pass,Spring,2020,Summer,2019,8080,8077
Summer 2020,Electrical Engineering,Electrical Engineering,1209,Spring 2021,CSCI101,Pass,Spring,2021,Summer,2020,8084,8081
Summer 2020,Non-Degree Program Undergrad,Non-degree Undergraduate,1211,Fall 2020,CSCI101,Pass,Fall,2020,Summer,2020,8083,8081
Fall 2020,Mechanical Engineering,Mechanical Engineering,1217,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2020,8084,8083
Fall 2022,Computer Science,Computer Science,1223,Fall 2022,CSCI101,Pass,Fall,2022,Fall,2022,8091,8091
Fall 2017,Electrical Engineering,Electrical Engineering,1413,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Physics,Engineering Physics,1417,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Electrical Enginrg & Comp Sci,Computer Science,1419,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Physics,Engineering Physics,1420,Spring 2018,CSCI101,Pass,Spring,2018,Fall,2017,8072,8071
Fall 2017,Electrical Enginrg & Comp Sci,Electrical Engineering,1422,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Mechanical Engineering,Mechanical Engineering,1423,Spring 2018,CSCI101,Pass,Spring,2018,Fall,2017,8072,8071
Fall 2017,Electrical Engineering,EE-Antenn & Wirels Comm Spclty,1426,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Electrical Engineering,EE-Info Sys & Science Spclty,1427,Spring 2018,CSCI101,Pass,Spring,2018,Fall,2017,8072,8071
Fall 2017,Undecided,Undecided,1429,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Applied Math & Statistics,Statistics,1430,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Physics,Engineering Physics,1431,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Electrical Engineering,Electrical Engineering,1432,Spring 2018,CSCI101,Pass,Spring,2018,Fall,2017,8072,8071
Fall 2017,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,1433,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2017,8084,8071
Fall 2017,Electrical Engineering,EE-Info Sys & Science Spclty,1434,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Electrical Engineering,Electrical Engineering,1435,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2017,8075,8071
Fall 2017,Applied Math & Statistics,Computational & Applied Math,1436,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Electrical Engineering,Electrical Engineering,1438,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Chemical & Biological Engineer,Chemical Engineering,1440,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Electrical Enginrg & Comp Sci,Computer Science,1443,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Computer Science,CS-Computer Eng Spclty,1444,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Electrical Enginrg & Comp Sci,CS-Computer Eng Spclty,1447,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Computer Science,Computer Science,1448,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Computer Science,CS-Business Spclty,1455,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Computer Science,CS-Computer Eng Spclty,1457,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Computer Science,CS-Research Honors Spclty,1460,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Computer Science,Computer Science,1461,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Computer Science,Computer Science,1471,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Computer Science,Computer Science,1474,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2017,8075,8071
Fall 2017,Computer Science,Computer Science,1477,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Computer Science,Computer Science,1480,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Computer Science,Computer Science,1483,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Computer Science,Computer Science,1484,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Computer Science,Computer Science,1488,Fall 2019,CSCI101,Pass,Fall,2019,Fall,2017,8079,8071
Fall 2017,Computer Science,Computer Science,1489,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Computer Science,Computer Science,1490,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Mechanical Engineering,Mechanical Engineering,1573,Spring 2019,CSCI101,Pass,Spring,2019,Fall,2017,8076,8071
Fall 2017,Civil & Environmental Enginrng,Civil Engineering,1574,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Electrical Engineering,Electrical Engineering,1576,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Civil & Environmental Enginrng,Civil Engineering,1578,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Electrical Engineering,Electrical Engineering,1579,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Civil & Environmental Enginrng,Environmental Engineering,1581,Fall 2017,CSCI101,Pass,Fall,2017,Fall,2017,8071,8071
Fall 2017,Physics,Engineering Physics,1583,Spring 2018,CSCI101,Pass,Spring,2018,Fall,2017,8072,8071
Fall 2017,Computer Science,Computer Science,1587,Spring 2021,CSCI101,Pass,Spring,2021,Fall,2017,8084,8071
Fall 2018,Computer Science,Computer Science,1597,Spring 2019,CSCI101,Pass,Spring,2019,Fall,2018,8076,8075
Fall 2018,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,1598,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Petroleum,Petroleum Engineering,1599,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Economics and Business,Economics - Business,1605,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Petroleum,Petroleum Engineering,1606,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Metallurgical & Materials Eng,Metallurgical & Materials Eng,1608,Spring 2019,CSCI101,Pass,Spring,2019,Fall,2018,8076,8075
Fall 2018,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,1609,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Applied Math & Statistics,Computational & Applied Math,1611,Spring 2019,CSCI101,Pass,Spring,2019,Fall,2018,8076,8075
Fall 2018,Applied Math & Statistics,Computational & Applied Math,1613,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Electrical Engineering,Electrical Engineering,1614,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Geophysics,Geophysical Engineering,1615,Spring 2019,CSCI101,Pass,Spring,2019,Fall,2018,8076,8075
Fall 2018,Applied Math & Statistics,Statistics,1616,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,Computer Science,1617,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Electrical Engineering,Electrical Engineering,1619,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Mechanical Engineering,Mechanical Engineering,1623,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Electrical Engineering,Electrical Engineering,1624,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,Computer Science,1625,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,CS-Computer Eng Spclty,1626,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,1627,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,CS-Computer Eng Spclty,1631,Spring 2020,CSCI101,Pass,Spring,2020,Fall,2018,8080,8075
Fall 2018,Physics,Engineering Physics,1633,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,Computer Science,1637,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,Computer Science,1638,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,CS-Data Science Spclty,1639,Fall 2019,CSCI101,Pass,Fall,2019,Fall,2018,8079,8075
Fall 2018,Computer Science,CS-Data Science Spclty,1643,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,Computer Science,1644,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,Computer Science,1647,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,CS-Data Science Spclty,1648,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,Computer Science,1649,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,CS-Data Science Spclty,1653,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,CS-Data Science Spclty,1654,Spring 2019,CSCI101,Pass,Spring,2019,Fall,2018,8076,8075
Fall 2018,Computer Science,CS-Data Science Spclty,1655,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,Computer Science,1664,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,CS-Robotics Intel Sys Spclty,1665,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,Computer Science,1667,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Computer Science,Computer Science,1668,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Spring 2019,Electrical Engineering,EE-Info Sys & Science Spclty,1721,Spring 2019,CSCI101,Pass,Spring,2019,Spring,2019,8076,8076
Spring 2019,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,1723,Spring 2019,CSCI101,Pass,Spring,2019,Spring,2019,8076,8076
Spring 2019,Electrical Engineering,Electrical Engineering,1724,Spring 2019,CSCI101,Pass,Spring,2019,Spring,2019,8076,8076
Spring 2019,Computer Science,Computer Science,1728,Spring 2019,CSCI101,Pass,Spring,2019,Spring,2019,8076,8076
Summer One 2018,Mechanical Engineering,Mechanical Engineering,1750,Fall 2020,CSCI101,Pass,Fall,2020,Summer One,2018,8083,8073
Summer Two 2018,Computer Science,Computer Science,1753,Fall 2018,CSCI101,Pass,Fall,2018,Summer Two,2018,8075,8074
Summer Two 2018,Computer Science,Computer Science,1757,Fall 2018,CSCI101,Pass,Fall,2018,Summer Two,2018,8075,8074
Fall 2018,Engineering Design & Society,EG-Community Devlpmnt Spclty,1776,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Mechanical Engineering,Mechanical Engineering,1777,Fall 2019,CSCI101,Pass,Fall,2019,Fall,2018,8079,8075
Fall 2018,Electrical Engineering,Electrical Engineering,1778,Fall 2018,CSCI101,Pass,Fall,2018,Fall,2018,8075,8075
Fall 2018,Electrical Engineering,Electrical Engineering,1779,Fall 2019,CSCI101,Pass,Fall,2019,Fall,2018,8079,8075
Fall 2018,Electrical Engineering,Electrical Engineering,1782,Fall 2019,CSCI101,Pass,Fall,2019,Fall,2018,8079,8075
